P1736,1-2 Shift Dysfonctionnement
P1737,2-3 Shift Dysfonctionnement
P1738,3-4 Shift Dysfonctionnement
P1739,Rapport de boîte Contrôle Dysfonctionnement
P1740,First Rapport de boîte Interrupteur Circuit Dysfonctionnement
P1741,Second Rapport de boîte Interrupteur Circuit Dysfonctionnement
P1742,Lockup Solénoïde Système
P1743,Shift Time Erreur
P1744,Slip Solénoïde Système
P1745,Convertisseur de couple Clutch Inductive Signature Dysfonctionnement
P1746,Convertisseur de couple Clutch Contrôle Erreur
P1747,Convertisseur de couple Clutch Solénoïde Failed On
P1748,Convertisseur de couple Clutch Solénoïde Failied On
P1749,Convertisseur de couple Clutch Système Performance
P1751,Line Pression Solénoïde Système
P1754,"Solénoïde de contrôle de pression ""A"" Circuit ouvert"
P1755,"Solénoïde de contrôle de pression ""A"" Court-circuit"
P1756,EPC Dysfonctionnement
P1760,Solénoïde de contrôle de pression Failed Low
P1761,Solénoïde de changement de rapport A Performance
P1762,Coast Clutch Solénoïde Circuit Dysfonctionnement
P1765,Intermediate Vitesse Capteur (ISS) Dysfonctionnement
P1767,Solénoïde de changement de rapport B Performance
P1768,"Solénoïde de contrôle de pression ""A"" Court-circuit"
P1769,Solénoïde de changement de rapport C Performance
P1770,Overdrive Band Failed Off
P1775,Calage Solénoïde Circuit Dysfonctionnement
P1776,Convertisseur de couple Clutch Circuit Dysfonctionnement
P1777,Performance / Normal / Winter Mode Input Dysfonctionnement
P1778,AG4 Transmission Torque Modulation Défaut
P1779,Clutch Solénoïde Circuit Dysfonctionnement
P1780,Transmission Système MIL Défaut
P1781,Ignition Retard Request Duration Défaut
P1782,Ignition Retard Request Circuit Défaut
P1783,Transmission Reverse I/P Circuit Dysfonctionnement
P1784,TCIL Circuit Dysfonctionnement
P1785,Trans Contrôle Interrupteur (O/D Cancel) Out of Self Test Range
P1786,4X4 Interrupteur Out of Self Test Range
P1787,P/ES Circuit Out Of Self Test Range
P1788,Transmission Overtemperature Condition
P1789,Transmission Mechanical Défaillance - First And Reverse
P1790,Transmission Mechanical Défaillance - First And Second
P1791,3-2 Downshift Erreur
P1792,2-1 Downshift Erreur
P1793,"Solénoïde de contrôle de pression ""B"" Circuit ouvert"
P1794,"Solénoïde de contrôle de pression ""B"" Court-circuit"
P1795,TP (Mechanical) Circuit Dysfonctionnement
P1796,TP (Electric) Circuit Dysfonctionnement
P1797,Barometer Pression Circuit Dysfonctionnement
P1798,Intake Air Volume Circuit Dysfonctionnement
P1799,Batterie Tension Circuit Dysfonctionnement
P1800,Ralenti Interrupteur Circuit Dysfonctionnement
P1801,Kick Down Interrupteur Circuit Dysfonctionnement
P1802,Neutral Interrupteur Circuit Dysfonctionnement
P1803,Coolant Température Circuit Dysfonctionnement
P1804,Hold Interrupteur Circuit Dysfonctionnement
P1805,Transmission Clutch Interlock Safety Interrupteur Circuit Défaillance
P1806,Transmission Clutch Interlock Safety Interrupteur Circuit ouvert
P1807,Transmission Clutch Interlock Safety Interrupteur Court-circuit To Batterie
P1808,Transmission Clutch Interlock Safety Interrupteur Court-circuit To Masse
P1809,Transmission 4-Wheel Drive High Indicator Circuit Défaillance
P1810,Transmission 4-Wheel Drive High Indicator Circuit ouvert
P1811,Transmission 4-Wheel Drive High Indicator Court-circuit To Batterie
P1812,Transmission 4-Wheel Drive High Indicator Court-circuit To Masse
P1813,Transmission 4-Wheel Drive Low Indicator Circuit Défaillance
P1814,Transmission 4-Wheel Drive Low Indicator Circuit ouvert
P1815,TFP Vanne Position Interrupteur Circuit/ Transmission 4-Wheel Drive Low Indicator Court-circuit To Batterie
P1816,Transmission 4-Wheel Drive Low Indicator Court-circuit To Masse
P1817,Transmission 4-Wheel Drive Mode Select Circuit Défaillance
P1818,Transmission 4-Wheel Drive Mode Select Circuit ouvert
P1819,Transmission 4-Wheel Drive Mode Select Court-circuit To Batterie
P1820,Transmission 4-Wheel Drive Mode Select Court-circuit To Masse
P1821,Transmission Neutral Safety Interrupteur Circuit Défaillance
P1822,Transmission Neutral Safety Interrupteur Circuit ouvert
P1823,Transmission Neutral Safety Interrupteur Court-circuit To Batterie
P1824,Transmission Neutral Safety Interrupteur Court-circuit To Masse
P1825,Transmission Transfer Case Clockwise Shift Relais Coil Circuit Défaillance
P1826,Transmission Transfer Case Clockwise Shift Relais Coil Circuit ouvert
P1827,Transmission Transfer Case Clockwise Shift Relais Coil Court-circuit To Batterie
P1828,Transmission Transfer Case Clockwise Shift Relais Coil Court-circuit To Masse
P1829,Transmission 4-Wheel Drive Clutch Relais Circuit Défaillance
P1830,Transmission 4-Wheel Drive Clutch Relais Circuit ouvert
P1831,Transmission 4-Wheel Drive Low Clutch Relais Circuit To Batterie
P1832,Transmission 4-Wheel Drive Low Clutch Relais Circuit To Masse
P1833,Transmission Transfer Case Counter Clockwise Shift Relais Coil Circuit Défaillance
P1834,Transmission Transfer Case Counter Clockwise Shift Relais Coil Circuit ouvert
P1835,Transmission Transfer Case Counter Clockwise Shift Relais Coil Court-circuit To Batterie
P1836,Transmission Transfer Case Counter Clockwise Shift Relais Coil Court-circuit To Masse
P1837,Transmission Transfer Case Differential Lock-Up Solénoïde Circuit Défaillance
P1838,Transmission Transfer Case Differential Lock-Up Solénoïde Circuit ouvert
P1839,Transmission Transfer Case Differential Lock-Up Solénoïde Court-circuit To Batterie
P1840,Transmission Transfer Case Differential Lock-Up Solénoïde Court-circuit To Masse
P1841,Transmission Transfer Case Front Shaft Vitesse Capteur Circuit Défaillance
P1842,Transmission Transfer Case Rear Shaft Vitesse Capteur Circuit Défaillance
P1843,Transmission Transfer Case Shift Moteur Circuit Défaillance
P1844,Transmission Transfer Case Shift Moteur Circuit ouvert
P1845,Transmission Transfer Case Shift Moteur Court-circuit To Batterie
P1846,Transmission Transfer Case Shift Moteur Court-circuit To Masse
P1847,Transmission Transfer Case Differential Lock-Up Feedback Interrupteur Circuit Défaillance
P1848,Transmission Transfer Case Differential Lock-Up Feedback Interrupteur Circuit ouvert
P1849,Transmission Transfer Case Differential Lock-Up Feedback Interrupteur Court-circuit To Batterie
P1850,Transmission Transfer Case Differential Lock-Up Feedback Interrupteur Court-circuit To Masse
P1867,Transmission Transfer Case Contact Plate Puissance/Alimentation Circuit Défaillance
P1868,Transmission Transfer Case Contact Plate Puissance/Alimentation Circuit ouvert
P1869,Transmission Transfer Case Contact Plate Puissance/Alimentation Short To Batterie
P1870,Transmission Transfer Case Contact Plate Puissance/Alimentation Short To Masse
P1871,Transmission Transfer Case Système Concern - Servicing Required
P1872,Transmission Transfer Case Contact Plate General Circuit Défaillance
P1873,Transmission Automatic 4-Wheel Drive Indicator (Lamp) Circuit Défaillance
P1874,Transmission Automatic 4-Wheel Drive Indicator (Lamp) Circuit Short To Batterie
P1875,Transmission Component Slipping/ Transmission Mechanical Transfer Case 4x4 Interrupteur Circuit Défaillance
P1876,Transmission Mechanical Transfer Case 4x4 Interrupteur Circuit Short To Batterie
P1877,Transmission Mechanical 4-Wheel Drive Axle Lock Lamp Circuit Défaillance
P1878,Transmission Mechanical 4-Wheel Drive Axle Lock Lamp Circuit Short To Batterie
P1879,Transmission Automatic Hall Effect Capteur Puissance/Alimentation Circuit Défaillance
P1880,Transmission Automatic Hall Effect Capteur Puissance/Alimentation Circuit Short To Batterie / 4WD Low Interrupteur Circuit Electrical
P1881,Transmission Transfer Case 2-Wheel Drive Solénoïde Circuit Défaillance
P1882,Transmission Transfer Case 2-Wheel Drive Solénoïde Circuit Short To Batterie
P1883,Transmission Transfer Case Disengaged Solénoïde Circuit Défaillance
P1884,Transmission Transfer Case Disengaged Solénoïde Circuit ouvert
P1885,Transmission Transfer Case Disengaged Solénoïde Court-circuit à la batterie
P1886,Engine Coolant Niveau Interrupteur Circuit Défaillance
P1890,Engine Coolant Niveau Interrupteur Circuit Court-circuit à la masse
P1891,Engine Coolant Niveau Interrupteur Circuit Défaillance
P1900,Engine Coolant Niveau Lamp Circuit Court-circuit à la masse
P1901,Transmission Transfer Case Disengaged Solénoïde Court-circuit à la masse
P1902,4X4 Initialization Défaillance
P1903,Transmission 4WD Mode Select Return Input Circuit Défaillance
P1904,Transmission Transfer Case Contact Plate Masse Return Circuit ouvert
P1905,OSS Circuit Intermittent Dysfonctionnement
P1906,TSS Circuit Intermittent Dysfonctionnement
P1907,"Solénoïde de contrôle de pression ""B"" Intermittent Short"
P1908,"Solénoïde de contrôle de pression ""C"" Court-circuit"
P1909,"Solénoïde de contrôle de pression ""C"" Circuit ouvert"
P1910,"Solénoïde de contrôle de pression ""C"" Intermittent Short"
P1911,Kickdown Pull Relais Circuit ouvert or Court-circuit to Masse
P1912,Kickdown Hold Relais Circuit ouvert or Court-circuit to Masse
P1913,Transmission Pression Circuit Solénoïde Circuit ouvert or Court-circuit à la masse
P1914,Trans  Temp  Capteur Circuit ouvert or Shorted to Pwr  or Gnd
P1915,VFS A Pression Output Failed Low
P1916,VFS B Pression Output Failed Low
P1917,VFS C Pression Output Failed Low
P1918,Pression Interrupteur A Circuit Dysfonctionnement
B1200,Climate Contrôle Pushbutton Circuit Défaillance
B1201,Fuel Sender Circuit Défaillance
B1202,Fuel Sender Circuit ouvert
B1203,Fuel Sender Circuit Short To Batterie
B1204,Fuel Sender Circuit Short To Masse
B1205,EIC Interrupteur-1 Assembly Circuit Défaillance
B1206,EIC Interrupteur-1 Assembly Circuit ouvert
B1207,EIC Interrupteur-1 Assembly Circuit Short To Batterie
B1208,EIC Interrupteur-1 Assembly Circuit Short To Masse
B1209,EIC Interrupteur-2 Assembly Circuit Défaillance
B1210,EIC Interrupteur-2 Assembly Circuit ouvert
B1211,EIC Interrupteur-2 Assembly Circuit Short To Batterie
B1212,EIC Interrupteur-2 Assembly Circuit Short To Masse
B1213,Anti-Theft Number of Programmed Keys Is Below Minimum
B1214,Running Board Lamp Circuit Défaillance
B1215,Running Board Lamp Circuit Court-circuit à la batterie
B1216,Emergency & Road Side Assistance Interrupteur Circuit Court-circuit à la masse
B1217,Horn Relais Coil Circuit Défaillance
B1218,Horn Relais Coil Circuit Short to Vbatt
B1219,Fuel Tank Pression Capteur Circuit Défaillance
B1220,Fuel Tank Pression Capteur Circuit ouvert
B1222,Fuel Température Capteur #1 Circuit Défaillance
B1223,Fuel Température Capteur #1 Circuit ouvert
B1224,Fuel Température Capteur #1 Circuit Court-circuit à la batterie
B1225,Fuel Température Capteur #1 Circuit Court-circuit à la masse
B1226,Fuel Température Capteur #2 Circuit Défaillance
B1227,Fuel Température Capteur #2 Circuit ouvert
B1228,Fuel Température Capteur #2 Circuit Court-circuit à la batterie
B1229,Fuel Température Capteur #2 Circuit Court-circuit à la masse
B1231,Longitudinal Accélération Threshold Exceeded
B1232,See Manufacturer
B1233,Glass Break Capteur Défaillance
B1234,Mirror Interrupteur Invalid Code
B1235,Window Feedback Défaillance
B1236,Window Feedback Perte of Signal
B1237,Window Feedback Out of Range
B1238,Over Température Défaut
B1239,Air Débit Blend Door Driver Circuit Défaillance
B1240,Wiper Washer Rear Pompe Relais Circuit Défaillance
B1241,Wiper Washer Rear Pompe Relais Circuit Court-circuit à la batterie
B1242,Air Débit Recirculation Door Driver Circuit Défaillance
B1243,Express Window Down Interrupteur Circuit Court-circuit à la batterie
B1244,Wiper Rear Moteur Run Relais Circuit Défaillance
B1245,Wiper Rear Moteur Run Relais Circuit Court-circuit à la batterie
B1246,Dim Panel Potentiometer Interrupteur Circuit Défaillance
B1247,Panel Dim Interrupteur Circuit ouvert
B1249,Blend Door Défaillance
B1250,Air Température Internal Capteur Circuit Défaillance
B1251,Air Température Internal Capteur Circuit ouvert
B1252,Air Température Internal Capteur Circuit Short To Batterie
B1253,Air Température Internal Capteur Circuit Short To Masse
B1254,Air Température External Capteur Circuit Défaillance
B1255,Air Température External Capteur Circuit ouvert
B1256,Air Température External Capteur Circuit Short To Batterie
B1257,Air Température External Capteur Circuit Short To Masse
B1258,Solar Radiation Capteur Circuit Défaillance
B1259,Solar Radiation Capteur Circuit ouvert
B1260,Solar Radiation Capteur Circuit Short To Batterie
B1261,Solar Radiation Capteur Circuit Short To Masse
B1262,Servo Moteur Defrost Circuit Défaillance
B1263,Servo Moteur Évent Circuit Défaillance
B1264,Servo Moteur Foot Circuit Défaillance
B1265,Servo Moteur Coolair Bypass Circuit  Défaillance
B1266,Servo Moteur Airintake Left Circuit Défaillance
B1267,Servo Moteur Airintake Right Circuit Défaillance
B1268,Servo Moteur Potentiometer Defrost Circuit Défaillance
B1269,Servo Moteur Potentiometer Defrost Circuit ouvert
B1270,Servo Moteur Potentiometer Defrost Circuit Short To Batterie
B1271,Servo Moteur Potentiometer Defrost Circuit Short To Masse
B1272,Servo Moteur Potentiometer Évent Circuit Défaillance
B1273,Servo Moteur Potentiometer Évent Circuit ouvert
B1274,Servo Moteur Potentiometer Évent Circuit Short To Batterie
B1275,Servo Moteur Potentiometer Évent Circuit Short To Masse
B1276,Servo Moteur Potentiometer Foot Circuit Défaillance
B1277,Servo Moteur Potentiometer Foot Circuit ouvert
B1278,Servo Moteur Potentiometer Foot Circuit Short To Batterie
B1279,Servo Moteur Potentiometer Foot Circuit Short To Masse
B1280,Servo Moteur Potentiometer Coolair Circuit Défaillance
B1281,Servo Moteur Potentiometer Coolair Circuit ouvert
B1282,Servo Moteur Potentiometer Coolair Circuit Short To Batterie
B1283,Servo Moteur Potentiometer Coolair Circuit Short To Masse
B1284,Servo Moteur Potentiometer Airintake Left Circuit Défaillance
B1285,Servo Moteur Potentiometer Airintake Left Circuit ouvert
B1286,Servo Moteur Potentiometer Airintake Left Circuit Short To Batterie
B1287,Servo Moteur Potentiometer Airintake Left Circuit Short To Masse
B1288,Servo Moteur Potentiometer Airintake Right Circuit Défaillance
B1289,Servo Moteur Potentiometer Airintake Right Circuit ouvert
B1290,Servo Moteur Potentiometer Airintake Right Circuit Short To Batterie
B1291,Servo Moteur Potentiometer Airintake Right Circuit Short To Masse
B1292,Batterie Puissance/Alimentation Relais Circuit Défaillance
B1293,Batterie Puissance/Alimentation Relais Circuit ouvert
B1294,Batterie Puissance/Alimentation Relais Circuit Short To Batterie
B1295,Batterie Puissance/Alimentation Relais Circuit Short To Masse
B1296,Puissance/Alimentation Alimentation Capteur Circuit Défaillance
B1297,Puissance/Alimentation Alimentation Capteur Circuit ouvert
B1298,Puissance/Alimentation Alimentation Capteur Circuit Short To Batterie
B1299,Puissance/Alimentation Alimentation Capteur Circuit Short To Masse
B1300,Puissance/Alimentation Door Lock Circuit Défaillance
B1301,Puissance/Alimentation Door Lock Circuit ouvert
B1302,Accessory Delay Relais Coil Circuit Défaillance
B1303,Accessory Delay Relais Coil Circuit ouvert
B1304,Accessory Delay Relais Coil Circuit Short To Batterie
B1305,Accessory Delay Relais Coil Circuit Short To Masse
B1306,Oil Niveau Interrupteur Circuit ouvert
B1307,Oil Niveau Interrupteur Circuit Short To Batterie
B1308,Oil Niveau Interrupteur Circuit Short To Masse
B1309,Puissance/Alimentation Door Lock Circuit Short To Masse
B1310,Puissance/Alimentation Door Unlock Circuit Défaillance
B1311,Puissance/Alimentation Door Unlock Circuit ouvert
B1312,Lamp Headlamp Input Circuit Short To Batterie
B1313,Batterie Saver Relais Coil Circuit Défaillance
B1314,Batterie Saver Relais Coil Circuit ouvert
B1315,Batterie Saver Relais Coil Circuit Short To Batterie
B1316,Batterie Saver Relais Coil Circuit Short To Masse
B1317,Batterie Tension High
B1318,Batterie Tension Low
B1319,Driver Door Ajar Circuit Défaillance
B1320,Driver Door Ajar Circuit ouvert
B1321,Driver Door Ajar Circuit Short To Batterie
B1322,Driver Door Ajar Circuit Short To Masse
B1323,Door Ajar Lamp Circuit Défaillance
B1324,Door Ajar Lamp Circuit ouvert
B1325,Door Ajar Lamp Circuit Short To Batterie
B1326,Door Ajar Lamp Circuit Short To Masse
B1327,Passenger Door Ajar Circuit Défaillance
B1328,Passenger Door Ajar Circuit ouvert
B1329,Passenger Door Ajar Circuit Short To Batterie
B1330,Passenger Door Ajar Circuit Short To Masse
B1331,Decklid Ajar Rear Door Circuit Défaillance
B1332,Decklid Ajar Rear Door Circuit ouvert
B1333,Decklid Ajar Rear Door Circuit Short To Batterie
B1334,Decklid Ajar Rear Door Circuit Short To Masse
B1335,Door Ajar RR Circuit Défaillance
B1336,Door Ajar RR Circuit ouvert
B1337,Door Ajar RR Circuit Short To Batterie
B1338,Door Ajar RR Circuit Short To Masse
B1339,Chime Input Request Circuit Short To Batterie
B1340,Chime Input Request Circuit Short To Masse
B1341,Puissance/Alimentation Door Unlock Circuit Short To Masse
B1342,ECU Is Defective
B1343,Heated Backlite Input Circuit Défaillance
B1344,Heated Backlite Input Circuit ouvert
B1345,Heated Backlite Input Circuit Short To Masse
B1346,Heated Backlite Input Circuit Short To Batterie
B1347,Heated Backlite Relais Circuit Défaillance
B1348,Heated Backlite Relais Circuit ouvert
B1349,Heated Backlite Relais Short To Batterie
B1350,Heated Backlite Relais Short To Masse
B1351,Ignition Key-In Circuit Short To Batterie
B1352,Ignition Key-In Circuit Défaillance
B1353,Ignition Key-In Circuit ouvert
B1354,Ignition Key-In Circuit Short To Masse
B1355,Ignition Run Circuit Défaillance
B1356,Ignition Run Circuit ouvert
B1357,Ignition Run Circuit Short To Batterie
B1358,Ignition Run Circuit Short To Masse
B1359,Ignition Run/Acc Circuit Défaillance
B1360,Ignition Run/Acc Circuit ouvert
B1361,Ignition Run/Acc Circuit Short To Batterie
B1362,Ignition Run/Acc Circuit Short To Masse
B1363,Ignition Start Circuit Défaillance
B1364,Ignition Start Circuit ouvert
B1365,Ignition Start Circuit Short To Batterie
B1366,Ignition Start Circuit Short To Masse
B1367,Ignition Tach Circuit Défaillance
B1368,Ignition Tach Circuit ouvert
B1369,Ignition Tach Circuit Short To Batterie
B1370,Ignition Tach Circuit Short To Masse
B1371,Illuminated Entry Relais Circuit Défaillance
B1372,Illuminated Entry Relais Circuit ouvert
B1373,Illuminated Entry Relais Short To Batterie
B1374,Illuminated Entry Relais Short To Masse
B1375,Oil Change Lamp Circuit ouvert
B1376,Oil Change Lamp Circuit Short To Batterie
B1377,Oil Change Lamp Circuit Défaillance
B1378,Oil Change Lamp Circuit Short To Masse
B1379,Oil Change Reset Button Circuit Short To Masse
B1380,Oil Change Reset Button Circuit Défaillance
B1381,Oil Change Reset Button Circuit ouvert
B1382,Oil Change Reset Button Circuit Short To Batterie
B1383,Oil Niveau Lamp Circuit Short To Batterie
B1384,Oil Niveau Lamp Circuit Défaillance
B1385,Oil Niveau Lamp Circuit ouvert
B1386,Oil Niveau Lamp Circuit Short To Masse
B1387,Oil Température Capteur Circuit ouvert
B1388,Oil Température Capteur Circuit Short To Batterie
B1389,Oil Température Capteur Circuit Défaillance
B1390,Oil Température Capteur Circuit Short To Masse
B1391,Oil Niveau Interrupteur Circuit Défaillance
B1392,Puissance/Alimentation Door Memory Lock Relais Circuit Défaillance
B1393,Puissance/Alimentation Door Memory Lock Relais Circuit ouvert
B1394,Puissance/Alimentation Door Memory Lock Relais Circuit Short To Batterie
B1395,Puissance/Alimentation Door Memory Lock Relais Circuit Short To Masse
B1396,Puissance/Alimentation Door Lock Circuit Short To Batterie
B1397,Puissance/Alimentation Door Unlock Circuit Short To Batterie
B1398,Driver Puissance/Alimentation Window One Touch Window Relais Circuit Défaillance
B1399,Driver Puissance/Alimentation Window One Touch Window Relais Circuit ouvert
B1400,Driver Puissance/Alimentation Window One Touch Window Relais Circuit Short To Batterie
B1401,Driver Puissance/Alimentation Window One Touch Window Relais Circuit Short To Masse
B1402,Driver Puissance/Alimentation Window Down Interrupteur Circuit Défaillance
B1403,Driver Puissance/Alimentation Window Up Interrupteur Circuit Défaillance
B1404,Driver Puissance/Alimentation Window Down Circuit ouvert
B1405,Driver Puissance/Alimentation Window Down Circuit Short To Batterie
B1406,Driver Puissance/Alimentation Window Down Circuit Short To Masse
B1407,Driver Puissance/Alimentation Window Up Circuit ouvert
B1408,Driver Puissance/Alimentation Window Up Circuit Short To Batterie
B1409,Driver Puissance/Alimentation Window Up Circuit Short To Masse
B1410,Driver Puissance/Alimentation Window Moteur Circuit Défaillance
B1411,Driver Puissance/Alimentation Window Moteur Circuit ouvert
B1412,Driver Puissance/Alimentation Window Moteur Circuit Short To Batterie
B1413,Driver Puissance/Alimentation Window Moteur Circuit Short To Masse
B1414,Puissance/Alimentation Window LR Moteur Circuit Défaillance
B1415,Puissance/Alimentation Window LR Moteur Circuit ouvert
B1416,Puissance/Alimentation Window LR Moteur Circuit Short To Batterie
B1417,Puissance/Alimentation Window LR Moteur Circuit Short To Masse
B1418,Passenger Puissance/Alimentation Window Moteur Circuit Défaillance
B1419,Passenger Puissance/Alimentation Window Moteur Circuit ouvert
B1420,Passenger Puissance/Alimentation Window Moteur Circuit Short To Batterie
B1421,Passenger Puissance/Alimentation Window Moteur Circuit Short To Masse
B1422,Puissance/Alimentation Window RR Moteur Circuit Défaillance
B1423,Puissance/Alimentation Window RR Moteur Circuit ouvert
B1424,Puissance/Alimentation Window RR Moteur Circuit Short To Batterie
B1425,Puissance/Alimentation Window RR Moteur Circuit Short To Masse
B1426,Lamp Seat Belt Circuit Short To Batterie
B1427,Lamp Seat Belt Circuit ouvert
B1428,Lamp Seat Belt Circuit Défaillance
B1429,Lamp Seat Belt Circuit Short To Masse
B1430,Seat Belt Interrupteur Circuit Short To Masse
B1431,Wiper Brake/Run Relais Circuit Défaillance
B1432,Wiper Brake/Run Relais Circuit Short To Batterie
B1433,Wiper Brake/Run Relais Circuit Short To Masse
B1434,Wiper Hi/Low Vitesse Relais Coil Circuit Défaillance
B1435,Wiper Hi/Low Vitesse Relais Coil Circuit ouvert
B1436,Wiper Hi/Low Vitesse Relais Coil Circuit Short To Batterie
B1437,Wiper Hi/Low Vitesse Relais Coil Circuit Short To Masse
B1438,Wiper Mode Select Interrupteur Circuit Défaillance
B1439,Wiper Mode Select Interrupteur Circuit ouvert
B1440,Wiper Mode Select Interrupteur Circuit Short To Batterie
B1441,Wiper Mode Select Interrupteur Circuit Short To Masse
B1442,Door Handle Interrupteur Circuit Défaillance
B1443,Door Handle Interrupteur Circuit ouvert
B1444,Door Handle Interrupteur Circuit Short To Batterie
B1445,Door Handle Interrupteur Circuit Short To Masse
B1446,Wiper Park Sense Circuit Défaillance
B1447,Wiper Park Sense Circuit ouvert
B1448,Wiper Park Sense Circuit Short To Batterie
B1449,Wiper Park Sense Circuit Short To Masse
B1450,Wiper Wash/Delay Interrupteur Circuit Défaillance
B1451,Wiper Wash/Delay Interrupteur Circuit ouvert
B1452,Wiper Wash/Delay Interrupteur Circuit Short To Batterie
B1453,Wiper Wash/Delay Interrupteur Circuit Short To Masse
B1454,Wiper Washer Fluid Lamp Circuit Défaillance
B1455,Wiper Washer Fluid Lamp Circuit ouvert
B1456,Wiper Washer Fluid Lamp Circuit Short To Batterie
B1457,Wiper Washer Fluid Lamp Circuit Short To Masse
B1458,Wiper Washer Pompe Moteur Relais Circuit Défaillance
B1459,Wiper Washer Pompe Moteur Relais Coil Circuit ouvert
B1460,Wiper Washer Pompe Moteur Relais Coil Circuit Short To Batterie
B1461,Wiper Washer Pompe Moteur Relais Coil Circuit Short To Masse
B1462,Seat Belt Interrupteur Circuit Défaillance
B1463,Seat Belt Interrupteur Circuit ouvert
B1464,Seat Belt Interrupteur Circuit Short To Batterie
B1465,Wiper Brake/Run Relais Circuit ouvert
B1466,Wiper Hi/Low Vitesse Not Interrupteuring
B1467,Wiper Hi/Low Vitesse Circuit Moteur Short To Batterie
B1468,Chime Input Request Circuit Défaillance
B1469,Chime Input Request Circuit ouvert
B1470,Lamp Headlamp Input Circuit Défaillance
B1471,Lamp Headlamp Input Circuit ouvert
B1472,Lamp Headlamp Input Circuit Short To Masse
B1473,Wiper Low Vitesse Circuit Moteur Défaillance
B1474,Batterie Saver Puissance/Alimentation Relais Circuit Short To Batterie
B1475,Accessory Delay Relais Contact Short To Batterie
B1476,Wiper High Vitesse Circuit Moteur Défaillance
B1477,Wiper Hi/Low Circuit Moteur Short To Masse
B1478,Puissance/Alimentation Window One Touch Up/Down Activated Simultaneously
B1479,Wiper Washer Fluid Niveau Capteur Circuit Défaillance
B1480,Wiper Washer Fluid Niveau Capteur Circuit ouvert
B1481,Wiper Washer Fluid Niveau Capteur Circuit Short To Batterie
B1482,Wiper Washer Fluid Niveau Capteur Circuit Short To Masse
B1483,Brake Pedal Input Circuit Défaillance
B1484,Brake Pedal Input Circuit ouvert
B1485,Brake Pedal Input Circuit Batterie Short
B1486,Brake Pedal Input Circuit Masse Short
B1487,Door Handle Right Front Circuit Défaillance
B1488,Door Handle Right Front Circuit ouvert
B1489,Door Handle Right Front Short To Batterie
B1490,Door Handle Right Front Short To Masse
B1491,Ignition Cylindre Capteur Circuit Défaillance
B1492,Ignition Cylindre Capteur Circuit ouvert
B1493,Ignition Cylindre Capteur Batterie Short
B1494,Ignition Cylindre Capteur Masse Short
B1495,Decklid Punch-Out Capteur Circuit Défaillance
B1496,Decklid Punch-Out Capteur Circuit ouvert
B1497,Decklid Punch-Out Capteur Batterie Short
B1498,Decklid Punch-Out Capteur Masse Short
B1499,Lamp Turn Signal Left Circuit Défaillance
B1500,Lamp Turn Signal Left Circuit ouvert
B1501,Lamp Turn Signal Left Circuit Short To Batterie
B1502,Lamp Turn Signal Left Circuit Short To Masse
B1503,Lamp Turn Signal Right Circuit Défaillance
B1504,Lamp Turn Signal Right Circuit ouvert
B1505,Lamp Turn Signal Right Circuit Short To Batterie
B1506,Lamp Turn Signal Right Circuit Short To Masse
B1507,Flash To Pass Interrupteur Circuit Défaillance
B1508,Flash To Pass Interrupteur Circuit ouvert
B1509,Flash To Pass Interrupteur Circuit Short To Batterie
B1510,Flash To Pass Interrupteur Circuit Short To Masse
B1511,Driver Door Handle  Circuit Défaillance
B1512,Driver Door Handle  Circuit ouvert
B1513,Driver Door Handle  Circuit Short To Batterie
B1514,Driver Door Handle  Circuit Short To Masse
B1515,Seat Driver Occupied Interrupteur Circuit Défaillance
B1516,Seat Driver Occupied Interrupteur Circuit ouvert
B1517,Seat Driver Occupied Interrupteur Circuit Short To Batterie
B1518,Seat Driver Occupied Interrupteur Circuit Short To Masse
B1519,Hood Interrupteur Circuit Défaillance
B1520,Hood Interrupteur Circuit ouvert
B1521,Hood Interrupteur Circuit Short To Batterie
B1522,Hood Interrupteur Circuit Short To Masse
B1523,Keyless Entry Circuit Défaillance
B1524,Keyless Entry Circuit ouvert
B1525,Keyless Entry Circuit Short To Batterie
B1526,Keyless Entry Circuit Short To Masse
B1527,Memory Set Interrupteur Circuit Défaillance
B1528,Memory Set Interrupteur Circuit ouvert
B1529,Memory Set Interrupteur Circuit Short To Batterie
B1530,Memory Set Interrupteur Circuit Short To Masse
B1531,Memory 1 Interrupteur Circuit Défaillance
B1532,Memory 1 Interrupteur Circuit ouvert
B1533,Memory 1 Interrupteur Circuit Short To Batterie
B1534,Memory 1 Interrupteur Circuit Short To Masse
B1535,Memory 2 Interrupteur Circuit Défaillance
B1536,Memory 2 Interrupteur Circuit ouvert
B1537,Memory 2 Interrupteur Circuit Short To Batterie
B1538,Memory 2 Interrupteur Circuit Short To Masse
B1539,Mirror Driver Interrupteur Assembly Circuit Défaillance
B1540,Mirror Driver Interrupteur Assembly Circuit ouvert
B1541,Mirror Driver Interrupteur Assembly Circuit Short To Batterie
B1542,Mirror Driver Interrupteur Assembly Circuit Short To Masse
B1543,Seat Direction Interrupteur Assembly Circuit Défaillance
B1544,Seat Direction Interrupteur Assembly Circuit ouvert
B1545,Seat Direction Interrupteur Assembly Circuit Short To Batterie
B1546,Seat Direction Interrupteur Assembly Circuit Short To Masse
B1547,Puissance/Alimentation Window Master Circuit Défaillance
